date PRCP(mm) PET(mm) T(°C)
1974-04-25 0.15 2.19 6.83
1974-04-26 2.82 1.12 6.1
1974-04-27 0.28 1.95 6.71
1974-04-28 3.11 1.52 7.42
1974-04-29 2.92 1.45 7.12
1974-04-30 4.88 2.05 7.24
1974-05-01 3.89 1.86 7.16
1974-05-02 6.31 1.56 8.9
1974-05-03 14.54 1.65 9.15
1974-05-04 26.61 0.87 7.34
1974-05-05 12.57 0.85 8.08
1974-05-06 3.4 1.01 8.91
1974-05-07 0.82 2.69 7.54
1974-05-08 0 3.08 7.42
1974-05-09 0.01 1.41 13.22
1974-05-10 7.7 1.27 12.12
1974-05-11 0.11 2.48 11.07
1974-05-12 3.64 2.55 15.23
1974-05-13 2.59 2.96 15.4
1974-05-14 0.01 3.65 16.5
1974-05-15 1.1 3.99 20.08
1974-05-16 6.09 1.25 13.49
1974-05-17 0 3.53 13.55
1974-05-18 0 4.24 15.71
1974-05-19 0.23 4.17 16.75
1974-05-20 0 3.51 15.81
1974-05-21 0 2.88 15.87
1974-05-22 1.3 3.65 14.79
1974-05-23 4.79 2.6 11.56
1974-05-24 8.18 1.8 8.46
1974-05-25 3.76 2.01 9.28
1974-05-26 0.03 3.37 12.62
1974-05-27 1.11 2.07 14.11
1974-05-28 2.28 2.07 14.87
1974-05-29 1.58 3.21 17.41
1974-05-30 2.09 4.1 18.59
1974-05-31 0.67 1.53 13.18
1974-06-01 0 2.96 14.07
1974-06-02 0 4.92 16.38
1974-06-03 0.27 4.14 18.48
1974-06-04 1.75 2.59 18.35
1974-06-05 3.1 2.42 16.13
1974-06-06 0.31 2.72 13.81
1974-06-07 0 4.8 14.8
1974-06-08 0.02 4.61 16.43
1974-06-09 2.77 2.51 12.4
1974-06-10 1.94 2.24 11.02
1974-06-11 0 3.72 13.47
1974-06-12 0 4.94 16.43
1974-06-13 0.05 3.82 14.75
1974-06-14 0 3.92 14.4
1974-06-15 0.01 4.11 17.05
1974-06-16 2.09 4.21 17.75
1974-06-17 0.79 2.23 15.65
1974-06-18 0.06 3.92 15.19
1974-06-19 0 4.44 16.23
1974-06-20 0 5.25 19.56
1974-06-21 0 5.37 22.57
1974-06-22 9.67 1.28 17.55
1974-06-23 1.39 3.12 16.52
1974-06-24 0.13 1.86 18.66
1974-06-25 4.83 1.18 17.62
1974-06-26 1.58 4.17 17.98
1974-06-27 15.02 1.57 15.82
1974-06-28 12.59 0.85 16.7
1974-06-29 0.38 3.05 17.11
1974-06-30 0.02 2.82 19.14
1974-07-01 0 2.89 18.53
1974-07-02 1.03 5.3 21.97
1974-07-03 0.57 2.84 16.43
1974-07-04 0.01 3.95 15.14
1974-07-05 3.6 1.54 16.57
1974-07-06 0.05 2.9 16.66
1974-07-07 0 4.64 19.23
1974-07-08 0 5.51 21.64
1974-07-09 0.04 3.7 19.21
1974-07-10 0 4.41 19.07
1974-07-11 0 5.83 22.23
1974-07-12 3.33 4.74 22.93
1974-07-13 16.86 1.18 18.71
1974-07-14 1.08 1.02 14.54
1974-07-15 0.24 2.87 17.12
1974-07-16 2.16 1.07 15.62
1974-07-17 4.02 2.31 14.23
1974-07-18 3.63 2.36 13.54
1974-07-19 0.26 3.17 14.06
1974-07-20 0.58 3.53 15.11
1974-07-21 0.51 2.64 16.71
1974-07-22 0.05 3.8 17.83
1974-07-23 0.03 4.51 18.58
1974-07-24 1.42 2.97 17.28
1974-07-25 0.35 3.05 16.24
1974-07-26 0.02 4.96 17.89
1974-07-27 0.54 3.68 18.41
1974-07-28 0 4.69 20.95
1974-07-29 3.27 4.45 22.67
1974-07-30 18.02 1.3 18.35
1974-07-31 0.13 2.21 17.45
1974-08-01 0 4.1 19.51
1974-08-02 0.06 4.21 21.18
1974-08-03 2.31 4.23 21.56
1974-08-04 0.16 2.87 17.57
1974-08-05 0 4.6 17.58
1974-08-06 0 5.57 21.15
1974-08-07 0.83 3.23 18.74
1974-08-08 1.49 3.06 17.07
1974-08-09 0.05 3.63 17.85
1974-08-10 1.93 2.89 17
1974-08-11 0.08 2.96 16.4
1974-08-12 0.02 4.99 19.23
1974-08-13 1.75 3.42 22.24
1974-08-14 0 4.01 24.06
1974-08-15 0 5.1 25.16
1974-08-16 0.91 4.07 23.33
1974-08-17 1.45 1.57 18.7
1974-08-18 14.22 1.01 16.37
1974-08-19 1.61 0.62 14.7
1974-08-20 12.52 1.53 16.42
1974-08-21 10.39 1.46 17.5
1974-08-22 1.49 1.7 17.16
1974-08-23 0 3.65 16.97
1974-08-24 0 3.73 17.31
1974-08-25 0.16 4.41 18.16
1974-08-26 2.56 2.76 17.18
1974-08-27 0.13 2.71 15.22
1974-08-28 0 4.05 15.33
1974-08-29 23.28 2.3 15.57
1974-08-30 0.98 1 12.28
1974-08-31 0.08 2.45 13.69
1974-09-01 1.5 1.33 16.02
1974-09-02 15.09 0.91 15.88
1974-09-03 0.65 2.13 13.49
1974-09-04 0 2.83 15.39
1974-09-05 4.32 4.16 20.16
1974-09-06 1.74 1.97 14.58
1974-09-07 0 3.86 15.43
1974-09-08 0 2.71 17.28
1974-09-09 1.33 1.65 16.58
1974-09-10 0 2.98 16.62
1974-09-11 0 2.66 20.92
1974-09-12 0.04 3.37 21.9
1974-09-13 6.83 1.58 18.8
1974-09-14 3.27 2.07 19.19
1974-09-15 9.09 1 16.93
1974-09-16 15.45 0.77 13.14
1974-09-17 8.06 1.41 12.47
1974-09-18 9.22 0.92 12.43
1974-09-19 1.59 1.08 13.02
1974-09-20 0 2.23 13.5
1974-09-21 1.34 1.95 11.58
1974-09-22 1.13 1.5 11.41
1974-09-23 8.79 1.13 12.46
1974-09-24 12.94 1.37 10.76
1974-09-25 12.73 1.02 12.4
1974-09-26 0.59 1.62 12.15
1974-09-27 15.03 2.65 14.58
1974-09-28 15.78 0.82 9.47
1974-09-29 14.44 1.2 8.58
1974-09-30 4.03 1.31 9.51
1974-10-01 18.91 0.7 8.6
1974-10-02 0.22 1.63 7.73
1974-10-03 1.3 1.23 9.56
1974-10-04 1.33 0.37 10.04
1974-10-05 1.63 0.78 8.81
1974-10-06 1.78 1.15 9.36
1974-10-07 20.18 0.76 9.6
1974-10-08 10.58 1.21 8.81
1974-10-09 0.43 1.33 8.77
1974-10-10 1.52 1.19 8.5
1974-10-11 1.05 1.1 8.08
1974-10-12 0.03 1.52 5.28
1974-10-13 0 1.56 4.83
1974-10-14 3.1 0.76 5.97
1974-10-15 0.36 0.79 6.49
1974-10-16 2.53 0.52 8.55
1974-10-17 13.83 0.65 9.45
1974-10-18 2.65 1.03 8.62
1974-10-19 20.27 0.65 11.11
1974-10-20 21.43 1.07 10.35
1974-10-21 29.68 0.58 5.83
1974-10-22 2.15 0.6 4.22
1974-10-23 2.29 0.83 4.4
1974-10-24 0.54 0.44 7.34
1974-10-25 0.5 0.86 8.08
1974-10-26 2.85 0.6 7.82
1974-10-27 6.91 0.73 9.43
1974-10-28 17.09 0.84 7.91
1974-10-29 19.28 0.57 3.75
1974-10-30 14.34 0.52 3.34
1974-10-31 15.98 0.42 4.78
1974-11-01 0.01 0.86 6.25
1974-11-02 0 1.05 6.43
1974-11-03 4.46 0.85 7.14
1974-11-04 16.51 0.58 6.58
1974-11-05 0.36 0.64 3.94
1974-11-06 0 0.85 4.14
1974-11-07 0.4 0.5 5.54
1974-11-08 0.02 0.68 9.03
1974-11-09 0.45 1.21 8.46
1974-11-10 1.55 0.82 7.95
1974-11-11 0.08 1.34 6.53
1974-11-12 0.99 0.62 6.11
1974-11-13 0 1.23 8.25
1974-11-14 0.03 1.89 13.64
1974-11-15 7.52 1.32 12.96
1974-11-16 0.02 1.88 9.95
1974-11-17 9.75 0.7 9.23
1974-11-18 7.8 0.73 8.47
1974-11-19 0.24 0.71 6.81
1974-11-20 2.77 0.43 8.13
1974-11-21 1.47 0.75 8.66
1974-11-22 0.66 0.48 10.61
1974-11-23 21.42 0.39 6.97
1974-11-24 9.88 0.33 7.24
1974-11-25 4.73 0.63 9.94
1974-11-26 37.69 0.53 10.58
1974-11-27 28.69 0.45 11.6
1974-11-28 11.28 0.66 9.5
1974-11-29 5.05 0.55 7.54
1974-11-30 2.44 0.59 9.13
1974-12-01 0.97 0.53 10.43
1974-12-02 0 0.69 9.75
1974-12-03 0 0.95 7.44
1974-12-04 0.14 0.81 7.81
1974-12-05 0.07 0.68 7.17
1974-12-06 0.02 0.52 5.2
1974-12-07 0 0.6 5.8
1974-12-08 0 0.53 6.48
1974-12-09 0.48 0.46 6.48
1974-12-10 0.02 0.48 5.77
1974-12-11 7.69 0.51 4.87
1974-12-12 17.83 0.45 6.25
1974-12-13 5.25 0.48 7.57
1974-12-14 0 0.71 4.18
1974-12-15 0.01 0.57 2.9
1974-12-16 0.02 0.52 5.08
1974-12-17 3.71 0.66 6.84
1974-12-18 0.96 0.54 7.28
1974-12-19 0 0.69 3.87
1974-12-20 0 1.02 4.09
1974-12-21 0 1.09 4.27
1974-12-22 0 0.92 4.3
1974-12-23 0.65 1.04 5.21
1974-12-24 3.72 0.33 7.39
1974-12-25 0.06 0.86 9.12
1974-12-26 0.02 0.91 9.97
1974-12-27 2.48 0.79 10.17
1974-12-28 3.17 0.53 10.56
1974-12-29 2.45 0.57 9.7
1974-12-30 0.04 0.78 6.15
1974-12-31 0 1.02 1.91
1975-01-01 0 1.03 3.06
1975-01-02 0 1.05 2.69
1975-01-03 1.34 1.04 2.59
1975-01-04 0.15 0.62 2.65
1975-01-05 0.01 0.52 1.59
1975-01-06 0.02 0.77 1.79
1975-01-07 0.03 0.68 4.29
1975-01-08 0.4 0.52 7.26
1975-01-09 0 0.79 6.9
1975-01-10 0 0.97 4.81
1975-01-11 0 1.2 5.38
1975-01-12 0 1.09 6.36
1975-01-13 0.09 1.07 7.19
1975-01-14 2.15 1.8 12.23
1975-01-15 7.34 2.37 13.15
1975-01-16 2.26 0.71 7.44
1975-01-17 12.29 0.47 8.44
1975-01-18 15.48 0.87 7.27
1975-01-19 2.08 0.71 4.3
1975-01-20 11.64 0.85 4.86
1975-01-21 2.62 0.62 4.31
1975-01-22 1.2 0.44 4.39
1975-01-23 4.33 0.43 7.79
1975-01-24 1.7 0.53 8.45
1975-01-25 0.81 0.59 8.69
1975-01-26 0.08 0.54 10.24
1975-01-27 12.68 0.71 6.81
1975-01-28 17.18 0.59 9.77
1975-01-29 0.82 0.85 10.55
1975-01-30 0 1.15 9.27
1975-01-31 1.2 0.83 9.26
1975-02-01 0 1.35 5.91
1975-02-02 0.02 1.31 3.04
1975-02-03 0.02 0.99 3.15
1975-02-04 0.13 0.89 4.26
1975-02-05 0.15 0.62 4.44
1975-02-06 4.07 0.95 6.79
1975-02-07 0 0.8 8.14
1975-02-08 0 0.83 8.31
1975-02-09 0.12 0.83 8.48
1975-02-10 0.63 0.68 8.78
1975-02-11 7.68 0.97 8.55
1975-02-12 6.64 1.11 7.13
1975-02-13 4.17 0.75 6.57
1975-02-14 2.69 0.57 5.51
1975-02-15 0.54 1.08 5.99
1975-02-16 0 1.23 6.33
1975-02-17 0 1.49 5.02
1975-02-18 0 1.5 6.2
1975-02-19 0 1.27 6.79
1975-02-20 0 1.3 6.67
1975-02-21 0 1.52 7.62
1975-02-22 0 1.24 7.37
1975-02-23 0.13 1.34 7.91
1975-02-24 0.58 0.88 6.83
1975-02-25 0 1.81 4.69
1975-02-26 0 2.22 6.43
1975-02-27 0 2.27 7.87
1975-02-28 0 1.25 9.35
1975-03-01 7.26 1.66 10
1975-03-02 0.9 1.41 9.58
1975-03-03 1.34 0.81 7.95
1975-03-04 4.68 1.06 6.62
1975-03-05 4.6 1.02 6.98
1975-03-06 2.28 1.45 8.24
1975-03-07 9.01 0.59 9.85
1975-03-08 16.58 1.06 7.75
1975-03-09 23.32 0.66 4.21
1975-03-10 2.32 0.94 4.12
1975-03-11 0.51 0.43 3.26
1975-03-12 3.62 0.46 4.19
1975-03-13 9.15 0.43 4.87
1975-03-14 7.42 0.85 5.47
1975-03-15 4.42 0.55 5.09
1975-03-16 0.06 1.51 5.53
1975-03-17 1.45 0.69 5.3
1975-03-18 0.22 1.69 2.08
1975-03-19 4.53 1.52 0.31
1975-03-20 34.46 0.54 1.81
1975-03-21 0.16 1.78 3.69
1975-03-22 16.95 0.82 4.99
1975-03-23 9.87 1 4.57
1975-03-24 3.2 1.14 5.02
1975-03-25 0.02 1.28 6.94
1975-03-26 0.61 2.18 7.76
1975-03-27 4.64 1.25 8.27
1975-03-28 3.46 0.59 5.39
1975-03-29 0.96 1.4 3.15
1975-03-30 4.73 1.66 3.14
1975-03-31 7.68 0.75 0.87
1975-04-01 1.11 1.21 2.64
1975-04-02 3.85 0.85 4.16
1975-04-03 5.12 0.76 5.12
1975-04-04 1.32 1.22 2.2
1975-04-05 3.68 0.89 1.86
1975-04-06 8.97 1.84 3.4
1975-04-07 2.73 1.14 4.45
1975-04-08 4.31 1.87 7.07
1975-04-09 4.39 1.43 4.35
1975-04-10 1.48 1.67 2.31
1975-04-11 7.7 0.87 6.03
1975-04-12 0 2.11 8.24
1975-04-13 0 2.86 9.32
1975-04-14 1.76 2.87 10.73
1975-04-15 0.84 1.8 11.71
1975-04-16 1.59 1.49 10.88
1975-04-17 3.63 1.47 12.51
1975-04-18 20.05 0.77 12.22
1975-04-19 10.43 0.56 9.04
1975-04-20 2.78 0.53 9.48
1975-04-21 1.27 2.81 11.82
1975-04-22 2.37 1.05 10.67
1975-04-23 0.02 1.37 10.89
1975-04-24 0.19 1.76 11.23
1975-04-25 0 3.54 14.18
1975-04-26 0 3.94 13.9
1975-04-27 0.06 4.01 13.99
1975-04-28 0 4.07 15.18
1975-04-29 2.88 3.76 14.23
1975-04-30 0.28 1.56 10.03
1975-05-01 0 3.94 10.92
1975-05-02 0 4.28 12.65
1975-05-03 0.51 2.56 11.19
1975-05-04 0.54 2.99 7.3
1975-05-05 1.13 1.93 5.84
1975-05-06 0.51 2.63 7.62
1975-05-07 15.29 2.21 8.86
1975-05-08 5.15 0.97 8.88
1975-05-09 10.61 0.74 9.91
1975-05-10 30.19 0.76 9.79
1975-05-11 10.07 1.56 9.63
1975-05-12 0.23 2.21 9.43
1975-05-13 0.09 1.79 10.07
1975-05-14 0 1.66 12.1
1975-05-15 2.02 1.75 14.2
1975-05-16 2.02 2.98 14.16
1975-05-17 5.95 1.8 14.31
1975-05-18 0.43 1.37 15.16
1975-05-19 0.02 1.37 17.4
1975-05-20 0.99 2.08 17.75
1975-05-21 4.76 1.98 16.73
1975-05-22 2.16 3.17 15.62
1975-05-23 0.01 4.05 12.73
1975-05-24 0.17 2.93 9.12
1975-05-25 0.65 2.37 8.38
1975-05-26 0.52 2.98 9.71
1975-05-27 5.16 1.57 11.68
1975-05-28 29.77 0.91 11.91
1975-05-29 10.58 0.96 11.2
1975-05-30 12.21 3.38 14.07
1975-05-31 17.59 1.03 12.4
1975-06-01 1.75 1.54 10.16
1975-06-02 1.18 3.34 9.67
1975-06-03 0.71 1.77 9.94
1975-06-04 0 3.2 12.6
1975-06-05 0 4.98 16.66
1975-06-06 0 4.41 18.91
1975-06-07 0.12 2.46 15.82
1975-06-08 0.06 3.05 15.45
1975-06-09 2.41 3.17 15.28
1975-06-10 2.67 1.26 14.26
1975-06-11 16.92 1.63 14
1975-06-12 8.12 1.27 14.96
1975-06-13 3.84 1.41 15.76
1975-06-14 0.51 1.93 16.34
1975-06-15 3.78 1.33 14.25
1975-06-16 2.82 1.97 12.87
1975-06-17 1.71 1.94 12.35
1975-06-18 0 3.06 13.26
1975-06-19 0 4.7 15.55
1975-06-20 0 5.26 18.15
1975-06-21 0 4.66 18.3
1975-06-22 0.06 3.25 17.43
1975-06-23 0.54 1.91 16.65
1975-06-24 0.02 2.69 16.68
1975-06-25 0.01 4.76 19.46
1975-06-26 17.99 2.4 19.83
1975-06-27 0.07 3.86 19.79
1975-06-28 0.36 3.65 21.57
1975-06-29 0.14 3.35 20.01
1975-06-30 0.02 4.42 17.06
1975-07-01 0 5.35 16.44
1975-07-02 0 5.8 17.85
1975-07-03 4.13 3.85 17.15
1975-07-04 0.47 1.69 15.11
1975-07-05 0 3.6 16.39
1975-07-06 0 3.16 18.65
1975-07-07 0.59 4.5 21.7
1975-07-08 0.01 3.38 19.37
1975-07-09 0.92 3.54 19.19
1975-07-10 0.36 4.32 20.03
1975-07-11 0 3.31 18.85
1975-07-12 0 5.09 20.27
1975-07-13 0 6.21 23.65
1975-07-14 0 5.56 22.15
1975-07-15 0 3.85 20.31
1975-07-16 0 4.52 21
1975-07-17 7.65 3.21 19.33
1975-07-18 2.3 2.92 17.16
1975-07-19 0 4.28 18.02
1975-07-20 0.03 4.61 19.64
1975-07-21 0.01 4.14 19.27
1975-07-22 0.15 3.23 19.68
1975-07-23 0.5 4.44 19.38
1975-07-24 0.36 2.7 18.23
1975-07-25 0 3.45 16.78
1975-07-26 0 5.31 18.41
1975-07-27 1.72 3.03 19.95
1975-07-28 0.26 4.3 20.96
1975-07-29 0.84 4.44 22.68
1975-07-30 0.04 4.73 24.09
1975-07-31 0.28 3.42 25.31
1975-08-01 0.12 1.69 21.86
1975-08-02 0.48 4.04 24.94
1975-08-03 0.03 3.29 25.44
1975-08-04 2.98 4.12 25.35
1975-08-05 0.01 3.42 21.67
1975-08-06 0 5.44 23.69
1975-08-07 0.15 4.81 23.76
1975-08-08 8.35 3.18 22.67
1975-08-09 6.09 1.22 17.33
1975-08-10 0.02 2.78 17.02
1975-08-11 0 2.78 17.4
1975-08-12 0 3.33 17.9
1975-08-13 3.52 3.79 19.62
1975-08-14 9.13 2.1 19.99
1975-08-15 0.93 2.29 19.34
1975-08-16 0.47 2.75 19.21
1975-08-17 1.08 3.01 20.03
1975-08-18 0.85 2.68 17.89
1975-08-19 0 4.2 20.32
1975-08-20 0.59 4.55 22.96
1975-08-21 19.03 1.07 17.68
1975-08-22 4.97 2.43 14.25
1975-08-23 0.75 2.58 13.42
1975-08-24 4.82 2.22 14.91
1975-08-25 6.94 1.9 16.35
1975-08-26 0 3.41 15.44
1975-08-27 0.02 3.45 16.56
1975-08-28 0.05 3.81 18.14
1975-08-29 0.25 3.78 19.69
1975-08-30 2.1 2.29 18.35
1975-08-31 3.47 1.16 14.5
1975-09-01 1.68 2 13.15
1975-09-02 0 2.82 14.23
1975-09-03 0.83 3.35 16.39
1975-09-04 0.66 2.13 17.85
1975-09-05 18.12 2.08 18.67
1975-09-06 12.3 1.66 16.51
1975-09-07 0.11 2.44 16.28
1975-09-08 0.02 2.66 16.68
1975-09-09 0.64 2.99 17.84
1975-09-10 19.18 2.87 17.62
1975-09-11 5.08 1.1 14.7
1975-09-12 1.41 1.62 14.23
1975-09-13 9.01 2.96 16.05
1975-09-14 12.44 0.9 12.84
1975-09-15 5.95 1.19 9.53
1975-09-16 5.81 1.48 12.08
1975-09-17 5.06 1.3 13.14
1975-09-18 0 2.59 13.31
1975-09-19 0 3 13.69
1975-09-20 0.08 2.17 14.52
1975-09-21 0 2.5 14.97
1975-09-22 0 2.28 15.89
1975-09-23 0.04 2.98 16.84
1975-09-24 0 2.4 17.46
1975-09-25 0.44 2.32 18.28
1975-09-26 0.5 1.29 17.07
1975-09-27 0.03 1.34 18.35
1975-09-28 0.25 0.9 18.29
1975-09-29 15.04 1.81 19.06
1975-09-30 1.36 1.68 13.91
1975-10-01 0.19 1.89 15.98
1975-10-02 0 2.67 18.73
1975-10-03 2.82 1.53 17.08
1975-10-04 0.17 1.82 13.71
1975-10-05 0.06 2.51 10.93
1975-10-06 0 2.05 13
1975-10-07 0.04 2.81 15.36
1975-10-08 0.57 1.62 15.03
1975-10-09 0.15 1.05 12.84
1975-10-10 0.25 1.09 9
1975-10-11 2.61 0.96 6.59
1975-10-12 1.29 0.96 3.15
1975-10-13 1 1.07 5.45
1975-10-14 0.66 1.17 9.87
1975-10-15 9.77 1.25 10.25
1975-10-16 31.14 0.85 8.35
1975-10-17 5.62 1.15 8.38
1975-10-18 1.08 1.1 7.54
1975-10-19 0 1.5 7.32
1975-10-20 0 1.34 6.85
1975-10-21 0 1.01 11.04
1975-10-22 0 0.88 14.3
1975-10-23 0 2.52 15.69
1975-10-24 0.04 1.43 14.16
1975-10-25 0 0.93 12.44
1975-10-26 0 1.91 11.41
1975-10-27 0 1.87 10.23
1975-10-28 0 1.6 11.3
1975-10-29 0 1.33 13.32
1975-10-30 0 1.61 14.63
1975-10-31 4.25 1.22 13.19
1975-11-01 16.31 0.71 8.81
1975-11-02 1.92 0.87 6.59
1975-11-03 0 1.2 6.37
1975-11-04 0 1.21 6.2
1975-11-05 0 1.24 5.86
1975-11-06 3.24 0.38 7.07
1975-11-07 1.07 0.67 5.82
1975-11-08 2.1 0.44 3.89
1975-11-09 0.1 0.53 3.12
1975-11-10 0 0.96 4.46
1975-11-11 0 1.21 7.79
1975-11-12 0.51 0.45 11.06
1975-11-13 0 0.84 10.33
1975-11-14 0 0.38 9.64
1975-11-15 7.41 0.95 12.56
1975-11-16 39.11 0.69 10
1975-11-17 16.71 0.44 3.94
1975-11-18 23.19 0.37 4.75
1975-11-19 2.79 0.74 5.56
1975-11-20 18.9 0.44 9.49
1975-11-21 5.3 0.44 7.22
1975-11-22 0.04 0.82 1.08
1975-11-23 0.1 0.88 2.61
1975-11-24 0.05 0.41 5.59
1975-11-25 0.05 0.7 6.44
1975-11-26 11.88 0.55 4.87
1975-11-27 7.61 0.61 5.84
1975-11-28 3.78 0.53 10.22
1975-11-29 16.04 0.55 8.72
1975-11-30 20.02 0.37 3.75
1975-12-01 2.33 0.52 5.6
1975-12-02 9.17 0.45 7.66
1975-12-03 1.86 0.6 5.88
1975-12-04 0 0.41 4.08
1975-12-05 0 0.6 4.8
1975-12-06 0.03 0.6 3.7
1975-12-07 0.02 0.44 2.93
1975-12-08 0 0.68 3.1
1975-12-09 0 0.34 1.35
1975-12-10 0 0.62 2.32
1975-12-11 1.11 0.63 5.7
1975-12-12 6.34 0.28 6.02
1975-12-13 1.63 0.29 4.57
1975-12-14 1.25 0.37 2.46
1975-12-15 3.43 0.35 3.5
1975-12-16 5.09 0.32 5.47
1975-12-17 0.28 0.67 3.6
1975-12-18 0.51 0.31 0.08
1975-12-19 0.06 0.43 -1.43
1975-12-20 0.02 0.5 -1.34
1975-12-21 0 0.76 0.77
1975-12-22 0 0.83 0.83
1975-12-23 0 0.74 -1.23
1975-12-24 0.1 0.56 0.23
1975-12-25 3.23 0.37 2.3
1975-12-26 0.12 0.45 4.18
1975-12-27 0 0.66 2.77
1975-12-28 0.01 0.48 1.31
1975-12-29 0.06 0.65 1.52
1975-12-30 0.65 0.2 2.51
1975-12-31 0.37 0.34 2.8
1976-01-01 0 0.75 1.86
1976-01-02 0 0.86 3.29
1976-01-03 0.98 0.53 4.66
1976-01-04 0 0.53 5.4
1976-01-05 0 0.96 2.83
1976-01-06 0 0.9 2.16
1976-01-07 0 1 2.25
1976-01-08 0 1.17 4.53
1976-01-09 0.12 1.02 5.47
1976-01-10 0.81 0.65 6.77
1976-01-11 1.56 0.52 7.46
1976-01-12 0.07 0.77 7.37
1976-01-13 0 1 5.99
1976-01-14 0 0.92 3.43
1976-01-15 0 0.85 3.54
1976-01-16 0 0.95 1.84
1976-01-17 0 0.92 0.77
1976-01-18 0 0.62 -0.04
1976-01-19 0.01 0.5 1.6
1976-01-20 5.02 0.84 4.71
1976-01-21 1.27 0.67 6.85
1976-01-22 0.01 0.81 6.29
1976-01-23 7.71 0.71 6.79
1976-01-24 11.75 0.43 2.9
1976-01-25 0.59 0.33 -1.98
1976-01-26 4.45 0.44 -2.49
1976-01-27 14.64 0.48 0.86
1976-01-28 0.04 0.88 2.45
1976-01-29 0.33 0.64 3.05
1976-01-30 1.1 0.47 3.3
1976-01-31 1.38 0.54 3.34
1976-02-01 2.15 0.27 2.13
1976-02-02 0 0.78 1.88
1976-02-03 0.35 0.74 5.42
1976-02-04 5.38 0.5 6.77
1976-02-05 3.34 0.43 7.88
1976-02-06 9.29 0.37 8.1
1976-02-07 0.47 0.6 7.84
1976-02-08 3.33 0.86 7.08
1976-02-09 13.2 0.34 5.3
1976-02-10 9.81 0.52 6.79
1976-02-11 6.92 0.86 5.43
1976-02-12 14.01 0.85 4.31
1976-02-13 17.85 0.58 7.21
1976-02-14 4.17 0.67 2.86
1976-02-15 0.03 0.67 -0.35
1976-02-16 0 1.03 0.46
1976-02-17 0 1.3 2.53
1976-02-18 0.38 1.48 6.05
1976-02-19 0.36 1.18 8.65
1976-02-20 0 1.51 7.89
1976-02-21 0.96 0.66 8.72
1976-02-22 2.58 0.73 8.46
1976-02-23 0 1.23 8.41
1976-02-24 0.02 1.07 7.67
1976-02-25 0 1.32 9.01
1976-02-26 0 1.7 8.05
1976-02-27 0 2.14 6.59
1976-02-28 0 2.45 7.55
1976-02-29 0 2.38 7.89
1976-03-01 0 2.17 7.24
1976-03-02 0 2.26 7.75
1976-03-03 0 1.42 7.88
1976-03-04 0 1.55 8.33
1976-03-05 0 1.44 7.4
1976-03-06 0 1.69 6.6
1976-03-07 0.3 1.28 9.01
1976-03-08 5.7 0.61 6.5
1976-03-09 0 1.9 1.63
1976-03-10 0 1.8 2.84
1976-03-11 0.67 1.57 6.42
1976-03-12 18.31 0.53 6.75
1976-03-13 33.54 0.73 4.3
1976-03-14 3.71 0.92 5.83
1976-03-15 11.81 0.9 5.91
1976-03-16 9.92 1.02 5.17
1976-03-17 1.82 0.78 7.05
1976-03-18 0 1.47 9.99
1976-03-19 0.24 2 11.75
1976-03-20 1.06 0.95 10.11
1976-03-21 3.39 1.61 10.55
1976-03-22 10.44 1.45 6.5
1976-03-23 8.78 0.62 3.26
1976-03-24 0.12 1.38 3.17
1976-03-25 0 2.09 4.92
1976-03-26 0 2.65 7.63
1976-03-27 0 1.99 7.63
1976-03-28 0 3.1 8.9
1976-03-29 0 3.59 11.52
1976-03-30 0 2.4 9.62
1976-03-31 0 2.79 10.4
1976-04-01 0 3.4 12.51
1976-04-02 0.01 1.32 10.78
1976-04-03 6.72 0.92 11.17
1976-04-04 14.74 1.04 9.74
1976-04-05 8.83 0.92 8.23
1976-04-06 5.57 0.75 8.43
1976-04-07 0.75 1.16 8.04
1976-04-08 0.03 1.71 8.76
1976-04-09 0 3.19 6.52
1976-04-10 0 3.14 5.98
1976-04-11 0 2.85 6.26
1976-04-12 0 2.67 7.81
1976-04-13 1.58 2.54 8.86
1976-04-14 14.49 1.14 7.06
1976-04-15 11.08 0.92 4.99
1976-04-16 1.61 0.82 7.05
1976-04-17 0.42 2.18 9.04
1976-04-18 0.97 1.81 11.44
1976-04-19 2.36 2.51 10.57
1976-04-20 2.56 2.13 10.96
1976-04-21 0.01 2.53 12.19
1976-04-22 22.35 1.3 11.16
1976-04-23 4.23 2.1 7.39
1976-04-24 3.74 1.66 3.32
1976-04-25 2.98 0.73 4.43
1976-04-26 0.02 1.89 7.22
1976-04-27 16.69 1.33 8.78
1976-04-28 2.36 0.89 8.63
1976-04-29 0 3.08 8.33
1976-04-30 0 3.63 7.87
1976-05-01 0 3.54 8.95
1976-05-02 0 3.51 9.56
1976-05-03 0 3.28 11.43
1976-05-04 0 3.94 14.37
1976-05-05 0.35 3.02 18.16
1976-05-06 0.1 3.1 17.39
1976-05-07 1.12 3.08 16.99
1976-05-08 7.13 1.44 13.23
1976-05-09 6.01 1.48 12.24
1976-05-10 22.75 0.89 10.72
1976-05-11 0.83 2.01 10.26
1976-05-12 0.36 2.5 9.84
1976-05-13 0.26 2.31 10.79
1976-05-14 0.04 4.08 13.29
1976-05-15 0.07 2.46 12.31
1976-05-16 0 3.25 13.02
1976-05-17 3.88 3.24 14.55
1976-05-18 5.15 1.51 13.94
1976-05-19 2.7 0.87 10.48
